conversation_id,start_time,end_time,turn_count,Date,Status,Status2,Escalated,Escalated_2,Escalation Reason,timeZone,Abandoned,Abandoned_during_VA1,Abandoned_during_VA,Abandonment by customer - flag,Abandonment_Last_Completed_Stage,Authentication by VA success flag,Authentication by VA failure reason,AHT,AHT_Bucket,MPU_AHT,Verification_AHT,Intent_Identified_1,Intent_Identified_2,Intent_Identified_3,Intent_Identified_4,Intent_Identified_5,Intent_Identified_N,Intent_Identified_1stattempt_1,Intent_Identified_1stattempt_2,Intent_Identified_1stattempt_3,Intent_Identified_1stattempt_4,Intent_Identified_1stattempt_5,Intent_Identified_1stattempt_N,MPU_Intent_Identified_Flag,MPU_Intent_Identified_1stattempt_Flag,Here_for_MPU_Flag,Out of scope intent,MPU_Eligible_flag,MPU_Case_Closure,Number of Prompts from AI,Number of Successful Prompts from AI,Missed_Utterance,Missed_Utterance_Auth,Missed_Utterance_IntentIdentification,Missed_Utterance_MPU,AI_Prompts_Auth,AI_Prompts_IntentIdentification,AI_Prompts_MPU,Handled by Agentic AI flag,Retry of authentication flag,Retry of MPU flag,Auth_Retry_Prompt,MPU_Retry_Prompt,Half_hourly_interval,Caller_Type
c05c0fee-4bc6-4a15-a034-4d0ec2cb7b81,2025-10-09 19:11:03.746739 UTC,2025-10-09 19:11:19.868601 UTC,11,2025-10-09,OPEN,OPEN,$session.params.escalate,$session.params.escalate,Touchpoint is ePA Failed Sent,America/Los_Angeles,0,ABANDONED,1,1,MPU request raised,0,R0,16,>30 sec,16,5,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
42a4c898-d551-4539-9b37-84398aa2ba6d,2025-10-09 19:11:35.651332 UTC,2025-10-09 19:11:50.861675 UTC,11,2025-10-09,OPEN,OPEN,$session.params.escalate,$session.params.escalate,User chooses More Help in Password reset,America/Los_Angeles,0,ABANDONED,1,1,Reason for MPU provided,0,R0,15,>30 sec,15,1,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
79be906d-20a0-4ec1-8d23-38fad9c021be,2025-10-09 19:18:13.069045 UTC,2025-10-09 19:18:26.751393 UTC,11,2025-10-09,,,REDACTED,REDACTED,User selected Pick form in main menu,America/Los_Angeles,0,,1,1,MPU request raised,0,,13,>30 sec,13,5,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
97b99e87-5879-43a9-8465-dc1abaebe7cb,2025-10-09 19:18:36.904618 UTC,2025-10-09 19:20:37.993216 UTC,10,2025-10-09,OPEN,OPEN,$session.params.escalate,$session.params.escalate,User chooses More Help in Password reset,America/Los_Angeles,0,ABANDONED,1,1,Address Match,0,R0,121,>120 sec,121,8,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
aad745bf-6dac-4628-9242-44cd68d97a94,2025-10-09 19:22:08.528080 UTC,2025-10-09 19:22:23.166645 UTC,10,2025-10-09,OPEN,OPEN,$session.params.escalate,$session.params.escalate,User was not happy with the information provided by Amelia.,America/Los_Angeles,0,ABANDONED,1,1,ANI based Auth,0,R0,14,>30 sec,14,6,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
a7a3a5ec-74df-4fa3-b9ec-ec7db3ad8b99,2025-10-09 19:24:21.224245 UTC,2025-10-09 19:24:37.313315 UTC,10,2025-10-09,OPEN,OPEN,$session.params.escalate,$session.params.escalate,User was not happy with the information provided by Amelia.,America/Los_Angeles,0,ABANDONED,1,1,Address Match,0,R0,16,>30 sec,16,8,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
000a25f3-96e0-4b05-83ae-068df9c0603c,2025-10-09 19:24:51.638974 UTC,2025-10-09 19:25:06.264677 UTC,10,2025-10-09,OPEN,OPEN,$session.params.escalate,$session.params.escalate,Touchpoint is ePA Failed Sent,America/Los_Angeles,0,ABANDONED,1,1,Address Match,0,R0,14,>30 sec,14,9,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
c85153ef-8b18-4a04-bc1a-d9d24f1ba5a2,2025-10-09 19:25:44.618946 UTC,2025-10-09 19:25:55.005527 UTC,8,2025-10-09,OPEN,OPEN,true,true,User asked about In Domain Negative - help_submit_pa,America/Los_Angeles,0,ABANDONED,1,1,Address Match,0,R0,10,>30 sec,10,7,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
5a09dd37-b21e-488b-8203-b9c2c680cfcc,2025-10-09 19:26:41.220531 UTC,2025-10-09 19:27:51.712532 UTC,11,2025-10-09,OPEN,OPEN,$session.params.escalate,$session.params.escalate,User asked about In Domain Negative - help_submit_pa,America/Los_Angeles,0,ABANDONED,1,1,Reason for MPU provided,0,R0,70,60-120 sec,70,5,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
01737ba9-474d-461d-9721-af6c5817b9e3,2025-10-09 19:36:19.303238 UTC,2025-10-09 19:36:32.811586 UTC,11,2025-10-09,,,REDACTED,REDACTED,User chooses More Help in Password reset,America/Los_Angeles,0,,1,1,ANI based Auth,0,,13,>30 sec,13,4,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
284e6f0c-326d-4d20-b7e2-45167475d77d,2025-10-09 19:36:41.450837 UTC,2025-10-09 19:38:29.208898 UTC,11,2025-10-09,OPEN,OPEN,,,User was not happy with the information provided by Amelia.,America/Los_Angeles,0,ABANDONED,1,1,ANI based Auth,0,R0,107,60-120 sec,107,7,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
8aceaf47-5704-41de-b11e-6dc78ed37cfb,2025-10-09 19:39:23.221607 UTC,2025-10-09 19:40:08.474059 UTC,13,2025-10-09,OPEN,OPEN,,,User chooses More Help in Password reset,America/Los_Angeles,0,ABANDONED,1,1,Intent Captured,0,R0,45,30-60 sec,45,2,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
1c96e1ac-b82a-47e6-976d-c0f22c6c7f34,2025-10-09 19:42:25.417277 UTC,2025-10-09 19:43:03.225075 UTC,13,2025-10-09,OPEN,OPEN,,,Touchpoint is ePA Failed Sent,America/Los_Angeles,0,ABANDONED,1,1,Address Match,0,R0,37,30-60 sec,37,4,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
e78804c9-fb51-42d6-b871-3c488d1e2191,2025-10-09 19:44:21.206330 UTC,2025-10-09 19:44:43.287184 UTC,13,2025-10-09,OPEN,OPEN,$session.params.escalate,$session.params.escalate,User selected Pick form in main menu,America/Los_Angeles,0,ABANDONED,1,1,Reason for MPU provided,0,R0,22,>30 sec,22,9,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
484a87c5-2863-4343-8f25-f6120fe404b8,2025-10-09 19:45:23.467540 UTC,2025-10-09 19:45:36.719483 UTC,10,2025-10-09,OPEN,OPEN,,,User chooses More Help in Password reset,America/Los_Angeles,0,ABANDONED,1,1,Eligibility for raising MPU request,0,R0,13,>30 sec,13,5,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
ddf9965c-49be-4b48-b7ee-10078dfc0327,2025-10-09 19:46:53.999812 UTC,2025-10-09 19:47:08.093228 UTC,10,2025-10-09,OPEN,OPEN,$session.params.escalate,$session.params.escalate,User chooses More Help in Password reset,America/Los_Angeles,0,ABANDONED,1,1,MPU request raised,0,R0,14,>30 sec,14,2,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
238ad7db-3919-485f-9e00-a46c43a1151f,2025-10-09 19:48:21.052146 UTC,2025-10-09 19:48:33.920495 UTC,10,2025-10-09,OPEN,OPEN,$session.params.escalate,$session.params.escalate,User was not happy with the information provided by Amelia.,America/Los_Angeles,0,ABANDONED,1,1,Reason for MPU provided,0,R0,12,>30 sec,12,6,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
8f84bb73-1454-4bb5-ad42-3efdc3674362,2025-10-09 20:11:53.586751 UTC,2025-10-09 20:14:09.322598 UTC,11,2025-10-09,CLOSED,CLOSED,,,User asked about In Domain Negative - help_submit_pa,America/Los_Angeles,0,ABANDONED,1,1,Reason for MPU provided,0,R0,135,>120 sec,135,3,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
065aKxq9NsERjKns3zDP02PKA,2025-10-09 20:16:00.316100 UTC,2025-10-09 20:18:44.086409 UTC,12,2025-10-09,CLOSED,CLOSED,$session.params.escalate,$session.params.escalate,User chooses More Help in Password reset,,0,ABANDONED,1,1,Reason for MPU provided,0,R0,163,>120 sec,163,9,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
065zyqxdkodRieBW2h0yz4PmA,2025-10-09 20:20:24.311219 UTC,2025-10-09 20:20:58.850858 UTC,4,2025-10-09,CLOSED,CLOSED,,,User chooses More Help in Password reset,,0,ABANDONED,1,1,MPU request raised,0,R0,34,30-60 sec,34,8,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
1195rEiebGLRwihbFy081hkAw,2025-10-09 20:27:34.976853 UTC,2025-10-09 20:29:18.189912 UTC,9,2025-10-09,CLOSED,CLOSED,,,User was not happy with the information provided by Amelia.,,0,ABANDONED,1,1,ANI based Auth,0,R0,103,60-120 sec,103,7,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
081LCL9MO35SgGjDR_CwCeacQ,2025-10-09 20:31:11.768128 UTC,2025-10-09 20:34:24.328307 UTC,15,2025-10-09,CLOSED,CLOSED,,,User asked about In Domain Negative - help_submit_pa,,0,ABANDONED,1,1,Intent Captured,0,R0,192,>120 sec,192,5,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
983b8c09-ff74-43e2-ac40-218634d734a1,2025-10-09 20:44:02.667200 UTC,2025-10-09 20:47:06.213950 UTC,11,2025-10-09,CLOSED,CLOSED,,,User selected Pick form in main menu,America/Los_Angeles,0,ABANDONED,1,1,Address Match,0,R0,183,>120 sec,183,4,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
e8295c11-64ce-461a-a95a-70965213f586,2025-10-09 20:50:31.940732 UTC,2025-10-09 20:53:34.855567 UTC,17,2025-10-09,CLOSED,CLOSED,$session.params.escalate,$session.params.escalate,User was not happy with the information provided by Amelia.,America/Los_Angeles,0,ABANDONED,1,1,Intent Captured,0,R0,182,>120 sec,182,4,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
081Iisxqw8oSWWYYcazUsmvoQ,2025-10-09 21:33:45.019680 UTC,2025-10-09 21:35:12.850660 UTC,7,2025-10-09,,,true,true,Touchpoint is ePA Failed Sent,,0,ABANDONED,1,1,ANI based Auth,0,R0,87,60-120 sec,87,6,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
103R8gHgMVdQYO38f6AMkhuFg,2025-10-09 21:46:15.151161 UTC,2025-10-09 21:48:15.470753 UTC,9,2025-10-09,,,true,true,Touchpoint is ePA Failed Sent,,0,ABANDONED,1,1,ANI based Auth,0,R0,120,60-120 sec,120,5,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
081OaSkooJtRQiKWwyi8uxl-Q,2025-10-09 21:54:18.834288 UTC,2025-10-09 21:56:00.736234 UTC,7,2025-10-09,,,true,true,User chooses More Help in Password reset,,0,ABANDONED,1,1,ANI based Auth,0,R0,101,60-120 sec,101,3,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
081VGvuETRfQKeYnF3xSteE0Q,2025-10-09 22:03:53.706805 UTC,2025-10-09 22:05:36.697825 UTC,8,2025-10-09,,,true,true,Touchpoint is ePA Failed Sent,,0,ABANDONED,1,1,MPU request raised,0,R0,102,60-120 sec,102,3,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
21ad5339-aee3-4c00-b1c5-956a9abcd2f2,2025-10-10 08:40:10.229164 UTC,2025-10-10 08:43:26.375892 UTC,11,2025-10-10,CLOSED,CLOSED,$session.params.escalate,$session.params.escalate,User chooses More Help in Password reset,America/Los_Angeles,0,ABANDONED,1,1,MPU request raised,0,R0,196,>120 sec,196,3,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
94764257-e34c-4bc8-ad11-af698e2d519b,2025-10-10 08:56:30.902934 UTC,2025-10-10 08:56:49.106235 UTC,11,2025-10-10,CLOSED,CLOSED,$session.params.escalate,$session.params.escalate,User was not happy with the information provided by Amelia.,America/Los_Angeles,0,ABANDONED,1,1,Reason for MPU provided,0,R0,18,>30 sec,18,1,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
3a28fbe3-6cc0-4f09-ae79-23186d2f0e95,2025-10-10 09:08:04.573184 UTC,2025-10-10 09:08:32.256735 UTC,6,2025-10-10,OPEN,OPEN,,,User was not happy with the information provided by Amelia.,America/Los_Angeles,0,ABANDONED,1,1,Eligibility for raising MPU request,0,R0,27,>30 sec,27,3,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
119m0arsTT1SK6nGq_6YR6Diw,2025-10-10 09:52:44.289525 UTC,2025-10-10 09:55:49.224317 UTC,13,2025-10-10,OPEN,OPEN,$session.params.escalate,$session.params.escalate,Touchpoint is ePA Failed Sent,,0,ABANDONED,1,1,Reason for MPU provided,0,R0,184,>120 sec,184,4,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
103lkvc64EURwSt1Jp1MMDsCg,2025-10-10 09:56:55.051507 UTC,2025-10-10 10:01:21.022242 UTC,16,2025-10-10,OPEN,CLOSED,$session.params.escalate,$session.params.escalate,User asked about In Domain Negative - help_submit_pa,,0,ABANDONED,1,1,Reason for MPU provided,0,R0,265,>120 sec,265,8,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
119pLtqluGtR1WqUrejUX6XZw,2025-10-10 10:02:33.664407 UTC,2025-10-10 10:05:40.422939 UTC,12,2025-10-10,OPEN,OPEN,$session.params.escalate,$session.params.escalate,User selected Pick form in main menu,,0,ABANDONED,1,1,Eligibility for raising MPU request,0,R0,186,>120 sec,186,6,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
103wSpLL8LcRQageHcQkOB_Vg,2025-10-10 13:42:46.439718 UTC,2025-10-10 13:46:26.262738 UTC,13,2025-10-10,OPEN,OPEN,$session.params.escalate,$session.params.escalate,Touchpoint is ePA Failed Sent,,0,ABANDONED,1,1,ANI based Auth,0,R0,219,>120 sec,219,8,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
065YapJI50mQdW78aCjhIuj7A,2025-10-10 13:47:45.043565 UTC,2025-10-10 13:49:53.044514 UTC,8,2025-10-10,CLOSED,CLOSED,true,true,User selected Pick form in main menu,,0,ABANDONED,1,1,Intent Captured,0,R0,128,>120 sec,128,3,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
9c039f3e-fe07-47d5-a47d-5309ccf9f71f,2025-10-10 14:31:49.242789 UTC,2025-10-10 14:31:59.425477 UTC,2,2025-10-10,,,,,User asked about In Domain Negative - help_submit_pa,America/Los_Angeles,0,ABANDONED,1,1,ANI based Auth,0,R0,10,>30 sec,10,9,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
119HTXdKLA7TjWZlpbAYkkHTw,2025-10-10 16:27:09.317176 UTC,2025-10-10 16:29:41.849240 UTC,10,2025-10-10,OPEN,OPEN,$session.params.escalate,$session.params.escalate,User selected Pick form in main menu,,0,ABANDONED,1,1,Intent Captured,0,R0,152,>120 sec,152,4,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
119sSOoKQdPRFyxxrJ3tuGbmw,2025-10-10 16:32:54.868558 UTC,2025-10-10 16:37:09.260893 UTC,15,2025-10-10,OPEN,OPEN,$session.params.escalate,$session.params.escalate,User asked about In Domain Negative - help_submit_pa,,0,ABANDONED,1,1,Address Match,0,R0,254,>120 sec,254,1,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
7ef03720-4a7b-49fa-892f-5a005dbbe795,2025-10-10 19:27:45.167607 UTC,2025-10-10 19:27:56.402264 UTC,2,2025-10-10,,,,,User selected Pick form in main menu,America/Los_Angeles,0,ABANDONED,1,1,Intent Captured,0,R0,11,>30 sec,11,5,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
57451446-edfe-4377-b0f7-4e66f96762ff,2025-10-10 19:28:10.275683 UTC,2025-10-10 19:28:40.261146 UTC,6,2025-10-10,OPEN,OPEN,,,Touchpoint is ePA Failed Sent,America/Los_Angeles,0,ABANDONED,1,1,Address Match,0,R0,29,>30 sec,29,8,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
140a3dc4-c157-4cda-a63c-f4ee823819d4,2025-10-10 19:29:07.628677 UTC,2025-10-10 19:29:49.814718 UTC,6,2025-10-10,OPEN,OPEN,,,User selected Pick form in main menu,America/Los_Angeles,0,ABANDONED,1,1,Eligibility for raising MPU request,0,R0,42,30-60 sec,42,6,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
35e2877c-9e6f-4ad5-8c14-a0c606abb816,2025-10-10 19:33:02.925805 UTC,2025-10-10 19:33:50.203030 UTC,8,2025-10-10,OPEN,OPEN,true,true,Touchpoint is ePA Failed Sent,America/Los_Angeles,0,ABANDONED,1,1,Intent Captured,0,R0,47,30-60 sec,47,9,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
081oKj4SeyPTtKjPYxo02yr9Q,2025-10-13 09:10:26.997711 UTC,2025-10-13 09:13:15.898117 UTC,12,2025-10-13,OPEN,OPEN,$session.params.escalate,$session.params.escalate,User was not happy with the information provided by Amelia.,,0,ABANDONED,1,1,ANI based Auth,0,R0,168,>120 sec,168,1,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
0816sAZZFUkSsaMUy76F5AvSQ,2025-10-13 10:59:46.900205 UTC,2025-10-13 11:02:29.721124 UTC,10,2025-10-13,OPEN,OPEN,,,User selected Pick form in main menu,,0,ABANDONED,1,1,ANI based Auth,0,R0,162,>120 sec,162,6,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
119RiO8fs75TjSh8vrWRdpoww,2025-10-13 11:11:12.291678 UTC,2025-10-13 11:13:09.450044 UTC,7,2025-10-13,,,,,Touchpoint is ePA Failed Sent,,0,ABANDONED,1,1,Reason for MPU provided,0,R0,117,60-120 sec,117,5,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
081F75CBINwRyuWA8RR98KLKQ,2025-10-13 11:16:01.022902 UTC,2025-10-13 11:21:54.455150 UTC,23,2025-10-13,OPEN,OPEN,true,true,User was not happy with the information provided by Amelia.,,0,ABANDONED,1,1,Intent Captured,0,R0,353,>120 sec,353,6,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
065Bp7K1aWSS0ChpL_uNKih_A,2025-10-13 11:26:29.297813 UTC,2025-10-13 11:28:25.079842 UTC,9,2025-10-13,OPEN,OPEN,,,User was not happy with the information provided by Amelia.,,0,ABANDONED,1,1,Reason for MPU provided,0,R0,115,60-120 sec,115,3,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
103qDdPo0vdSVqUGeDiIBIITg,2025-10-13 11:29:11.540704 UTC,2025-10-13 11:31:29.011356 UTC,9,2025-10-13,OPEN,OPEN,true,true,User chooses More Help in Password reset,,0,ABANDONED,1,1,MPU request raised,0,R0,137,>120 sec,137,6,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
065Bh717xAoSdq2Ze9pmnfC5A,2025-10-13 11:42:00.484294 UTC,2025-10-13 11:44:36.964169 UTC,11,2025-10-13,OPEN,OPEN,true,true,User chooses More Help in Password reset,,0,ABANDONED,1,1,ANI based Auth,0,R0,156,>120 sec,156,2,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
fcf8bf07-944f-4cb2-b49e-df5a713a8e1b,2025-10-13 12:34:08.665199 UTC,2025-10-13 12:34:59.778935 UTC,8,2025-10-13,OPEN,OPEN,true,true,Touchpoint is ePA Failed Sent,America/Los_Angeles,0,ABANDONED,1,1,MPU request raised,0,R0,51,30-60 sec,51,1,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
85d1241a-1a5f-4e37-ae01-3ffd6688af6d,2025-10-13 12:36:34.886558 UTC,2025-10-13 12:36:46.764039 UTC,8,2025-10-13,OPEN,OPEN,true,true,User asked about In Domain Negative - help_submit_pa,America/Los_Angeles,0,ABANDONED,1,1,Reason for MPU provided,0,R0,11,>30 sec,11,8,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
c7dbcbf9-f6cb-48f0-a43f-08cfdb65cb9e,2025-10-13 12:42:10.803209 UTC,2025-10-13 12:42:49.487775 UTC,8,2025-10-13,OPEN,OPEN,,,User asked about In Domain Negative - help_submit_pa,America/Los_Angeles,0,ABANDONED,1,1,Reason for MPU provided,0,R0,38,30-60 sec,38,2,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
75374175-3f52-4006-b87c-f7d30b975e82,2025-10-13 12:49:28.749903 UTC,2025-10-13 12:49:40.259744 UTC,8,2025-10-13,OPEN,OPEN,true,true,Touchpoint is ePA Failed Sent,America/Los_Angeles,0,ABANDONED,1,1,MPU request raised,0,R0,11,>30 sec,11,5,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
