conversation_id,start_time,end_time,turn_count,all_request_times,timeZone,isEscalated,isForMPU,isMPUCaseCreated,mpuCaseCreationNumber,is_mpu_eligible,ineligibleReason,Abandoned_flag,End_Interaction,Stage_Last_Completed_Escalation,Caller_Type,Intent_Identified,MPU_Intent_Identification_retry,MPU_AHT,Auth_Sub_module1_AHT,Auth_Sub_module2_AHT,Auth_Sub_moduleN_AHT,MPU_Sub_module1_AHT,MPU_Sub_module2_AHT,MPU_Sub_moduleN_AHT,MPU_Code,Number_of_Question_Prompts_from_AI,Number_of_Successful_Prompts_from_AI,Number_of_AI_Prompts_Exception_handling,AI_Prompts_Auth,AI_Prompts_Intent_Identification,AI_Prompts_MPU,Prompts_Exception_Handling_Auth,Prompts_Exception_Handling_Intent_Identification,Prompts_Exception_Handling_MPU,Handled_by_AI_flag,Stage_Last_handled_abandonment,Retry_of_authentication_VA_flag,Retry_of_MPU_resolution_VA_flag,Auth_Retry_Prompt,MPU_Retry_Prompt,Type,ASAbandonment_by_customer_flag,Authentication_by_VA_success_flag,Authentication_by_VA_failure_reason
ebc29d68-3566-4763-bdb7-ded76e7f0505,2025-10-09 15:48:41.403387 UTC,2025-10-09 15:48:53.536261 UTC,8,2025-10-09T15:48:41+00:00|2025-10-09T15:48:44+00:00|2025-10-09T15:48:45+00:00|2025-10-09T15:48:46+00:00|2025-10-09T15:48:48+00:00|2025-10-09T15:48:50+00:00|2025-10-09T15:48:52+00:00|2025-10-09T15:48:53+00:00,America/Los_Angeles,,,,,,,ABANDONED,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABANDONED,false,R0
d61058fb-f422-4a22-b413-04c2a2b77584,2025-10-09 18:16:54.927107 UTC,2025-10-09 18:18:37.279474 UTC,6,2025-10-09T18:16:54+00:00|2025-10-09T18:17:22+00:00|2025-10-09T18:17:51+00:00|2025-10-09T18:17:58+00:00|2025-10-09T18:18:20+00:00|2025-10-09T18:18:37+00:00,America/Los_Angeles,,,,,,,ABANDONED,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABANDONED,false,R0
fc3e9d64-ffaf-41bf-a399-9abb8b58619c,2025-10-09 18:18:43.886562 UTC,2025-10-09 18:18:52.303785 UTC,6,2025-10-09T18:18:43+00:00|2025-10-09T18:18:46+00:00|2025-10-09T18:18:47+00:00|2025-10-09T18:18:48+00:00|2025-10-09T18:18:50+00:00|2025-10-09T18:18:52+00:00,America/Los_Angeles,,,,,,,ABANDONED,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABANDONED,false,R0
1956576e-618a-4502-ac74-dd0684a405b0,2025-10-09 18:19:06.788815 UTC,2025-10-09 18:19:14.550428 UTC,6,2025-10-09T18:19:06+00:00|2025-10-09T18:19:08+00:00|2025-10-09T18:19:09+00:00|2025-10-09T18:19:10+00:00|2025-10-09T18:19:12+00:00|2025-10-09T18:19:14+00:00,America/Los_Angeles,,,,,,,ABANDONED,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABANDONED,false,R0
eecf2892-9e4c-414e-b494-6791f6141521,2025-10-09 18:19:19.066426 UTC,2025-10-09 18:19:35.875797 UTC,7,2025-10-09T18:19:19+00:00|2025-10-09T18:19:20+00:00|2025-10-09T18:19:21+00:00|2025-10-09T18:19:22+00:00|2025-10-09T18:19:24+00:00|2025-10-09T18:19:26+00:00|2025-10-09T18:19:35+00:00,America/Los_Angeles,,,,,,,ABANDONED,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABANDONED,false,R0
44a8a897-565d-4b09-b2fb-aeb842d8d0d7,2025-10-09 18:19:42.579745 UTC,2025-10-09 18:19:54.62031 UTC,7,2025-10-09T18:19:42+00:00|2025-10-09T18:19:44+00:00|2025-10-09T18:19:46+00:00|2025-10-09T18:19:47+00:00|2025-10-09T18:19:49+00:00|2025-10-09T18:19:52+00:00|2025-10-09T18:19:54+00:00,America/Los_Angeles,,,,,,,ABANDONED,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABANDONED,false,R0
9e7c8fa6-6a03-4d1f-85a3-32407ad8745c,2025-10-09 18:20:00.107279 UTC,2025-10-09 18:20:32.526978 UTC,8,2025-10-09T18:20:00+00:00|2025-10-09T18:20:02+00:00|2025-10-09T18:20:03+00:00|2025-10-09T18:20:03+00:00|2025-10-09T18:20:06+00:00|2025-10-09T18:20:08+00:00|2025-10-09T18:20:10+00:00|2025-10-09T18:20:32+00:00,America/Los_Angeles,$session.params.escalate,,,,,,ABANDONED,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABANDONED,false,R0
6492cede-58c2-4dae-9080-3bc6ace8553d,2025-10-09 18:20:42.820472 UTC,2025-10-09 18:20:53.930553 UTC,8,2025-10-09T18:20:42+00:00|2025-10-09T18:20:44+00:00|2025-10-09T18:20:45+00:00|2025-10-09T18:20:46+00:00|2025-10-09T18:20:48+00:00|2025-10-09T18:20:50+00:00|2025-10-09T18:20:52+00:00|2025-10-09T18:20:53+00:00,America/Los_Angeles,false,,,,,,ABANDONED,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABANDONED,false,R0
26eaf4dd-9157-4dc9-aca6-4fa53be5ed75,2025-10-09 18:21:12.210976 UTC,2025-10-09 18:21:24.137384 UTC,8,2025-10-09T18:21:12+00:00|2025-10-09T18:21:14+00:00|2025-10-09T18:21:15+00:00|2025-10-09T18:21:15+00:00|2025-10-09T18:21:18+00:00|2025-10-09T18:21:20+00:00|2025-10-09T18:21:22+00:00|2025-10-09T18:21:24+00:00,America/Los_Angeles,$session.params.escalate,,,,,,ABANDONED,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABANDONED,false,R0
fb70f0f7-a92b-4530-9b46-eaa8a5682b73,2025-10-09 18:21:40.853798 UTC,2025-10-09 18:21:53.102306 UTC,8,2025-10-09T18:21:40+00:00|2025-10-09T18:21:42+00:00|2025-10-09T18:21:43+00:00|2025-10-09T18:21:44+00:00|2025-10-09T18:21:46+00:00|2025-10-09T18:21:48+00:00|2025-10-09T18:21:51+00:00|2025-10-09T18:21:53+00:00,America/Los_Angeles,true,,,,,,ABANDONED,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABANDONED,false,R0
437bd857-53d9-47b5-9a58-a327f7122e6e,2025-10-09 18:22:29.126241 UTC,2025-10-09 18:22:41.264082 UTC,8,2025-10-09T18:22:29+00:00|2025-10-09T18:22:31+00:00|2025-10-09T18:22:32+00:00|2025-10-09T18:22:33+00:00|2025-10-09T18:22:34+00:00|2025-10-09T18:22:36+00:00|2025-10-09T18:22:39+00:00|2025-10-09T18:22:41+00:00,America/Los_Angeles,$session.params.escalate,,,,,,ABANDONED,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABANDONED,false,R0
b68976f9-c8e2-4719-bae5-3ce6d17a7c3a,2025-10-09 18:27:23.736577 UTC,2025-10-09 18:40:06.848061 UTC,15,2025-10-09T18:27:23+00:00|2025-10-09T18:27:26+00:00|2025-10-09T18:27:27+00:00|2025-10-09T18:27:28+00:00|2025-10-09T18:27:29+00:00|2025-10-09T18:27:31+00:00|2025-10-09T18:27:33+00:00|2025-10-09T18:27:36+00:00|2025-10-09T18:38:37+00:00|2025-10-09T18:39:15+00:00|2025-10-09T18:39:25+00:00|2025-10-09T18:39:31+00:00|2025-10-09T18:39:43+00:00|2025-10-09T18:39:56+00:00|2025-10-09T18:40:06+00:00,America/Los_Angeles,$session.params.escalate,,,,,,ABANDONED,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABANDONED,false,R0
d5b4f949-a7ab-483e-90d6-2105d1f5a4e4,2025-10-09 18:58:47.420899 UTC,2025-10-09 18:58:59.311825 UTC,10,2025-10-09T18:58:47+00:00|2025-10-09T18:58:48+00:00|2025-10-09T18:58:50+00:00|2025-10-09T18:58:52+00:00|2025-10-09T18:58:54+00:00|2025-10-09T18:58:55+00:00|2025-10-09T18:58:56+00:00|2025-10-09T18:58:57+00:00|2025-10-09T18:58:58+00:00|2025-10-09T18:58:59+00:00,America/Los_Angeles,REDACTED,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,REDACTED,
9dfdf362-3cab-49d0-980a-92c17001118c,2025-10-09 18:59:00.549092 UTC,2025-10-09 18:59:15.160229 UTC,10,2025-10-09T18:59:00+00:00|2025-10-09T18:59:01+00:00|2025-10-09T18:59:03+00:00|2025-10-09T18:59:05+00:00|2025-10-09T18:59:07+00:00|2025-10-09T18:59:08+00:00|2025-10-09T18:59:10+00:00|2025-10-09T18:59:11+00:00|2025-10-09T18:59:13+00:00|2025-10-09T18:59:15+00:00,America/Los_Angeles,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
5d3a4f25-3be6-4df3-9a80-9b8b0bd2dd14,2025-10-09 18:59:17.329405 UTC,2025-10-09 18:59:20.97394 UTC,3,2025-10-09T18:59:17+00:00|2025-10-09T18:59:19+00:00|2025-10-09T18:59:20+00:00,America/Los_Angeles,,,,,,,ABANDONED,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABANDONED,false,R0
8e64d5e7-2a25-4781-abab-df4676e91507,2025-10-09 18:59:21.966372 UTC,2025-10-09 18:59:22.845052 UTC,2,2025-10-09T18:59:21+00:00|2025-10-09T18:59:22+00:00,America/Los_Angeles,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
5be96915-2bc5-466f-b833-25aeaffbc3a8,2025-10-09 18:59:34.370243 UTC,2025-10-09 19:00:31.909232 UTC,6,2025-10-09T18:59:34+00:00|2025-10-09T18:59:41+00:00|2025-10-09T19:00:00+00:00|2025-10-09T19:00:03+00:00|2025-10-09T19:00:20+00:00|2025-10-09T19:00:31+00:00,America/Los_Angeles,,,,,,,ABANDONED,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABANDONED,false,R0
e3bad9e6-6853-4e15-80a2-743d0d1ed437,2025-10-09 19:00:44.105088 UTC,2025-10-09 19:01:09.96623 UTC,7,2025-10-09T19:00:44+00:00|2025-10-09T19:00:45+00:00|2025-10-09T19:00:47+00:00|2025-10-09T19:00:47+00:00|2025-10-09T19:00:49+00:00|2025-10-09T19:00:51+00:00|2025-10-09T19:01:09+00:00,America/Los_Angeles,,,,,,,ABANDONED,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABANDONED,false,R0
b3e70680-5ae7-4563-8304-6ecdc5e37f56,2025-10-09 19:02:05.59473 UTC,2025-10-09 19:02:42.586264 UTC,6,2025-10-09T19:02:05+00:00|2025-10-09T19:02:10+00:00|2025-10-09T19:02:22+00:00|2025-10-09T19:02:25+00:00|2025-10-09T19:02:36+00:00|2025-10-09T19:02:42+00:00,America/Los_Angeles,,,,,,,ABANDONED,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABANDONED,false,R0
78c6fb66-60ba-4b5d-b47b-0662813fae9a,2025-10-09 19:04:36.916552 UTC,2025-10-09 19:04:44.74242 UTC,6,2025-10-09T19:04:36+00:00|2025-10-09T19:04:38+00:00|2025-10-09T19:04:40+00:00|2025-10-09T19:04:40+00:00|2025-10-09T19:04:42+00:00|2025-10-09T19:04:44+00:00,America/Los_Angeles,,,,,,,ABANDONED,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABANDONED,false,R0
f55662c5-fcbb-41e3-a15e-7496b3c45262,2025-10-09 19:04:49.795461 UTC,2025-10-09 19:04:57.784944 UTC,6,2025-10-09T19:04:49+00:00|2025-10-09T19:04:51+00:00|2025-10-09T19:04:53+00:00|2025-10-09T19:04:53+00:00|2025-10-09T19:04:55+00:00|2025-10-09T19:04:57+00:00,America/Los_Angeles,,,,,,,ABANDONED,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABANDONED,false,R0
491b1338-1e42-4ae6-b0be-bfbd5f6f7192,2025-10-09 19:07:59.603635 UTC,2025-10-09 19:10:13.959853 UTC,11,2025-10-09T19:07:59+00:00|2025-10-09T19:08:01+00:00|2025-10-09T19:08:02+00:00|2025-10-09T19:08:03+00:00|2025-10-09T19:08:05+00:00|2025-10-09T19:08:07+00:00|2025-10-09T19:08:27+00:00|2025-10-09T19:08:38+00:00|2025-10-09T19:09:11+00:00|2025-10-09T19:09:40+00:00|2025-10-09T19:10:13+00:00,America/Los_Angeles,$session.params.escalate,,,,,,ABANDONED,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABANDONED,false,R0
c05c0fee-4bc6-4a15-a034-4d0ec2cb7b81,2025-10-09 19:11:03.746739 UTC,2025-10-09 19:11:19.868601 UTC,11,2025-10-09T19:11:03+00:00|2025-10-09T19:11:05+00:00|2025-10-09T19:11:06+00:00|2025-10-09T19:11:07+00:00|2025-10-09T19:11:09+00:00|2025-10-09T19:11:12+00:00|2025-10-09T19:11:13+00:00|2025-10-09T19:11:14+00:00|2025-10-09T19:11:16+00:00|2025-10-09T19:11:18+00:00|2025-10-09T19:11:19+00:00,America/Los_Angeles,$session.params.escalate,,,,,,ABANDONED,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABANDONED,false,R0
42a4c898-d551-4539-9b37-84398aa2ba6d,2025-10-09 19:11:35.651332 UTC,2025-10-09 19:11:50.861675 UTC,11,2025-10-09T19:11:35+00:00|2025-10-09T19:11:37+00:00|2025-10-09T19:11:38+00:00|2025-10-09T19:11:39+00:00|2025-10-09T19:11:41+00:00|2025-10-09T19:11:43+00:00|2025-10-09T19:11:45+00:00|2025-10-09T19:11:45+00:00|2025-10-09T19:11:47+00:00|2025-10-09T19:11:50+00:00|2025-10-09T19:11:50+00:00,America/Los_Angeles,$session.params.escalate,,,,,,ABANDONED,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABANDONED,false,R0
79be906d-20a0-4ec1-8d23-38fad9c021be,2025-10-09 19:18:13.069045 UTC,2025-10-09 19:18:26.751393 UTC,11,2025-10-09T19:18:13+00:00|2025-10-09T19:18:14+00:00|2025-10-09T19:18:16+00:00|2025-10-09T19:18:18+00:00|2025-10-09T19:18:20+00:00|2025-10-09T19:18:22+00:00|2025-10-09T19:18:22+00:00|2025-10-09T19:18:24+00:00|2025-10-09T19:18:24+00:00|2025-10-09T19:18:26+00:00|2025-10-09T19:18:26+00:00,America/Los_Angeles,REDACTED,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,REDACTED,
97b99e87-5879-43a9-8465-dc1abaebe7cb,2025-10-09 19:18:36.904618 UTC,2025-10-09 19:20:37.993216 UTC,10,2025-10-09T19:18:36+00:00|2025-10-09T19:18:41+00:00|2025-10-09T19:18:54+00:00|2025-10-09T19:18:58+00:00|2025-10-09T19:19:13+00:00|2025-10-09T19:19:19+00:00|2025-10-09T19:19:24+00:00|2025-10-09T19:19:32+00:00|2025-10-09T19:20:27+00:00|2025-10-09T19:20:37+00:00,America/Los_Angeles,$session.params.escalate,,,,,,ABANDONED,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABANDONED,false,R0
aad745bf-6dac-4628-9242-44cd68d97a94,2025-10-09 19:22:08.52808 UTC,2025-10-09 19:22:23.166645 UTC,10,2025-10-09T19:22:08+00:00|2025-10-09T19:22:10+00:00|2025-10-09T19:22:11+00:00|2025-10-09T19:22:12+00:00|2025-10-09T19:22:14+00:00|2025-10-09T19:22:15+00:00|2025-10-09T19:22:18+00:00|2025-10-09T19:22:18+00:00|2025-10-09T19:22:21+00:00|2025-10-09T19:22:23+00:00,America/Los_Angeles,$session.params.escalate,,,,,,ABANDONED,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABANDONED,false,R0
a7a3a5ec-74df-4fa3-b9ec-ec7db3ad8b99,2025-10-09 19:24:21.224245 UTC,2025-10-09 19:24:37.313315 UTC,10,2025-10-09T19:24:21+00:00|2025-10-09T19:24:23+00:00|2025-10-09T19:24:24+00:00|2025-10-09T19:24:25+00:00|2025-10-09T19:24:27+00:00|2025-10-09T19:24:29+00:00|2025-10-09T19:24:32+00:00|2025-10-09T19:24:32+00:00|2025-10-09T19:24:35+00:00|2025-10-09T19:24:37+00:00,America/Los_Angeles,$session.params.escalate,,,,,,ABANDONED,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABANDONED,false,R0
000a25f3-96e0-4b05-83ae-068df9c0603c,2025-10-09 19:24:51.638974 UTC,2025-10-09 19:25:06.264677 UTC,10,2025-10-09T19:24:51+00:00|2025-10-09T19:24:53+00:00|2025-10-09T19:24:54+00:00|2025-10-09T19:24:55+00:00|2025-10-09T19:24:56+00:00|2025-10-09T19:24:58+00:00|2025-10-09T19:25:00+00:00|2025-10-09T19:25:01+00:00|2025-10-09T19:25:03+00:00|2025-10-09T19:25:06+00:00,America/Los_Angeles,$session.params.escalate,,,,,,ABANDONED,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABANDONED,false,R0
c85153ef-8b18-4a04-bc1a-d9d24f1ba5a2,2025-10-09 19:25:44.618946 UTC,2025-10-09 19:25:55.005527 UTC,8,2025-10-09T19:25:44+00:00|2025-10-09T19:25:46+00:00|2025-10-09T19:25:48+00:00|2025-10-09T19:25:48+00:00|2025-10-09T19:25:50+00:00|2025-10-09T19:25:52+00:00|2025-10-09T19:25:54+00:00|2025-10-09T19:25:55+00:00,America/Los_Angeles,true,,,,,,ABANDONED,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABANDONED,false,R0
5a09dd37-b21e-488b-8203-b9c2c680cfcc,2025-10-09 19:26:41.220531 UTC,2025-10-09 19:27:51.712532 UTC,11,2025-10-09T19:26:41+00:00|2025-10-09T19:26:46+00:00|2025-10-09T19:26:58+00:00|2025-10-09T19:27:01+00:00|2025-10-09T19:27:10+00:00|2025-10-09T19:27:16+00:00|2025-10-09T19:27:22+00:00|2025-10-09T19:27:29+00:00|2025-10-09T19:27:35+00:00|2025-10-09T19:27:43+00:00|2025-10-09T19:27:51+00:00,America/Los_Angeles,$session.params.escalate,,,,,,ABANDONED,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABANDONED,false,R0
01737ba9-474d-461d-9721-af6c5817b9e3,2025-10-09 19:36:19.303238 UTC,2025-10-09 19:36:32.811586 UTC,11,2025-10-09T19:36:19+00:00|2025-10-09T19:36:20+00:00|2025-10-09T19:36:22+00:00|2025-10-09T19:36:24+00:00|2025-10-09T19:36:26+00:00|2025-10-09T19:36:27+00:00|2025-10-09T19:36:28+00:00|2025-10-09T19:36:29+00:00|2025-10-09T19:36:30+00:00|2025-10-09T19:36:31+00:00|2025-10-09T19:36:32+00:00,America/Los_Angeles,REDACTED,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,REDACTED,
284e6f0c-326d-4d20-b7e2-45167475d77d,2025-10-09 19:36:41.450837 UTC,2025-10-09 19:38:29.208898 UTC,11,2025-10-09T19:36:41+00:00|2025-10-09T19:36:47+00:00|2025-10-09T19:37:19+00:00|2025-10-09T19:37:23+00:00|2025-10-09T19:37:39+00:00|2025-10-09T19:37:55+00:00|2025-10-09T19:38:08+00:00|2025-10-09T19:38:14+00:00|2025-10-09T19:38:19+00:00|2025-10-09T19:38:23+00:00|2025-10-09T19:38:29+00:00,America/Los_Angeles,,,,,,,ABANDONED,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABANDONED,false,R0
8aceaf47-5704-41de-b11e-6dc78ed37cfb,2025-10-09 19:39:23.221607 UTC,2025-10-09 19:40:08.474059 UTC,13,2025-10-09T19:39:23+00:00|2025-10-09T19:39:25+00:00|2025-10-09T19:39:26+00:00|2025-10-09T19:39:27+00:00|2025-10-09T19:39:28+00:00|2025-10-09T19:39:30+00:00|2025-10-09T19:39:32+00:00|2025-10-09T19:39:33+00:00|2025-10-09T19:39:34+00:00|2025-10-09T19:39:36+00:00|2025-10-09T19:39:38+00:00|2025-10-09T19:39:53+00:00|2025-10-09T19:40:08+00:00,America/Los_Angeles,,,,,,,ABANDONED,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABANDONED,false,R0
1c96e1ac-b82a-47e6-976d-c0f22c6c7f34,2025-10-09 19:42:25.417277 UTC,2025-10-09 19:43:03.225075 UTC,13,2025-10-09T19:42:25+00:00|2025-10-09T19:42:27+00:00|2025-10-09T19:42:28+00:00|2025-10-09T19:42:29+00:00|2025-10-09T19:42:31+00:00|2025-10-09T19:42:33+00:00|2025-10-09T19:42:34+00:00|2025-10-09T19:42:36+00:00|2025-10-09T19:42:37+00:00|2025-10-09T19:42:39+00:00|2025-10-09T19:42:40+00:00|2025-10-09T19:42:42+00:00|2025-10-09T19:43:03+00:00,America/Los_Angeles,,,,,,,ABANDONED,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABANDONED,false,R0
e78804c9-fb51-42d6-b871-3c488d1e2191,2025-10-09 19:44:21.20633 UTC,2025-10-09 19:44:43.287184 UTC,13,2025-10-09T19:44:21+00:00|2025-10-09T19:44:23+00:00|2025-10-09T19:44:24+00:00|2025-10-09T19:44:25+00:00|2025-10-09T19:44:27+00:00|2025-10-09T19:44:29+00:00|2025-10-09T19:44:30+00:00|2025-10-09T19:44:32+00:00|2025-10-09T19:44:33+00:00|2025-10-09T19:44:35+00:00|2025-10-09T19:44:37+00:00|2025-10-09T19:44:42+00:00|2025-10-09T19:44:43+00:00,America/Los_Angeles,$session.params.escalate,,,,,,ABANDONED,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABANDONED,false,R0
484a87c5-2863-4343-8f25-f6120fe404b8,2025-10-09 19:45:23.46754 UTC,2025-10-09 19:45:36.719483 UTC,10,2025-10-09T19:45:23+00:00|2025-10-09T19:45:25+00:00|2025-10-09T19:45:26+00:00|2025-10-09T19:45:27+00:00|2025-10-09T19:45:29+00:00|2025-10-09T19:45:31+00:00|2025-10-09T19:45:32+00:00|2025-10-09T19:45:34+00:00|2025-10-09T19:45:35+00:00|2025-10-09T19:45:36+00:00,America/Los_Angeles,,,,,,,ABANDONED,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABANDONED,false,R0
ddf9965c-49be-4b48-b7ee-10078dfc0327,2025-10-09 19:46:53.999812 UTC,2025-10-09 19:47:08.093228 UTC,10,2025-10-09T19:46:53+00:00|2025-10-09T19:46:55+00:00|2025-10-09T19:46:57+00:00|2025-10-09T19:46:58+00:00|2025-10-09T19:46:59+00:00|2025-10-09T19:47:02+00:00|2025-10-09T19:47:03+00:00|2025-10-09T19:47:05+00:00|2025-10-09T19:47:07+00:00|2025-10-09T19:47:08+00:00,America/Los_Angeles,$session.params.escalate,,,,,,ABANDONED,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABANDONED,false,R0
238ad7db-3919-485f-9e00-a46c43a1151f,2025-10-09 19:48:21.052146 UTC,2025-10-09 19:48:33.920495 UTC,10,2025-10-09T19:48:21+00:00|2025-10-09T19:48:22+00:00|2025-10-09T19:48:23+00:00|2025-10-09T19:48:24+00:00|2025-10-09T19:48:26+00:00|2025-10-09T19:48:28+00:00|2025-10-09T19:48:29+00:00|2025-10-09T19:48:31+00:00|2025-10-09T19:48:33+00:00|2025-10-09T19:48:33+00:00,America/Los_Angeles,$session.params.escalate,,,,,,ABANDONED,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABANDONED,false,R0
8f84bb73-1454-4bb5-ad42-3efdc3674362,2025-10-09 20:11:53.586751 UTC,2025-10-09 20:14:09.322598 UTC,11,2025-10-09T20:11:53+00:00|2025-10-09T20:11:59+00:00|2025-10-09T20:12:10+00:00|2025-10-09T20:12:14+00:00|2025-10-09T20:12:27+00:00|2025-10-09T20:12:37+00:00|2025-10-09T20:12:48+00:00|2025-10-09T20:13:00+00:00|2025-10-09T20:13:11+00:00|2025-10-09T20:13:22+00:00|2025-10-09T20:14:09+00:00,America/Los_Angeles,,,,,,,ABANDONED,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABANDONED,false,R0
065aKxq9NsERjKns3zDP02PKA,2025-10-09 20:16:00.3161 UTC,2025-10-09 20:18:44.086409 UTC,12,2025-10-09T20:16:00+00:00|2025-10-09T20:16:05+00:00|2025-10-09T20:16:17+00:00|2025-10-09T20:16:35+00:00|2025-10-09T20:16:57+00:00|2025-10-09T20:17:22+00:00|2025-10-09T20:17:33+00:00|2025-10-09T20:17:43+00:00|2025-10-09T20:18:05+00:00|2025-10-09T20:18:18+00:00|2025-10-09T20:18:31+00:00|2025-10-09T20:18:44+00:00,,$session.params.escalate,,,,,,ABANDONED,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABANDONED,false,R0
065zyqxdkodRieBW2h0yz4PmA,2025-10-09 20:20:24.311219 UTC,2025-10-09 20:20:58.850858 UTC,4,2025-10-09T20:20:24+00:00|2025-10-09T20:20:29+00:00|2025-10-09T20:20:41+00:00|2025-10-09T20:20:58+00:00,,,,,,,,ABANDONED,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABANDONED,false,R0
